time,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,dni,dhi,ghi
2008-12-07 21:10:00+00:00,0.0,0.0,0.0,0.0,0.63,2.21,0,0.0,0.0,0.0
2008-12-07 22:10:00+00:00,0.0,0.0,0.0,0.0,-0.05,2.21,0,0.0,0.0,0.0
2008-12-07 23:10:00+00:00,0.0,0.0,0.0,0.0,-0.67,2.14,0,0.0,0.0,0.0
2008-12-08 00:10:00+00:00,0.0,0.0,0.0,0.0,-1.21,2.0,0,0.0,0.0,0.0
2008-12-08 01:10:00+00:00,0.0,0.0,0.0,0.0,-1.59,1.93,0,0.0,0.0,0.0
2008-12-08 02:10:00+00:00,0.0,0.0,0.0,0.0,-1.88,1.79,0,0.0,0.0,0.0
2008-12-08 03:10:00+00:00,0.0,0.0,0.0,0.0,-2.17,1.72,0,0.0,0.0,0.0
2008-12-08 04:10:00+00:00,0.0,0.0,0.0,0.0,-2.46,1.72,0,0.0,0.0,0.0
2008-12-08 05:10:00+00:00,0.0,0.0,0.0,0.0,-2.72,1.72,0,0.0,0.0,0.0
2008-12-08 06:10:00+00:00,0.0,0.0,0.0,0.0,-2.91,1.66,0,0.0,0.0,0.0
2008-12-08 07:10:00+00:00,0.0,9.0,0.0,2.26,-2.25,2.0,0,0.0,9.0,9.0
2008-12-08 08:10:00+00:00,90.01,54.0,0.0,10.12,-0.8,1.66,0,512.3672401704496,54.0,144.01
2008-12-08 09:10:00+00:00,204.01,64.0,0.0,16.34,1.03,1.52,0,726.6220413735681,64.0,268.01
2008-12-08 10:10:00+00:00,274.01,73.0,0.0,20.43,2.94,1.31,0,786.4119797536316,73.0,347.01
2008-12-08 11:10:00+00:00,301.01,76.0,0.0,21.99,4.72,1.38,0,805.2331846507795,76.0,377.01
2008-12-08 12:10:00+00:00,281.01,74.0,0.0,20.83,6.05,1.38,0,791.2458882984123,74.0,355.01
2008-12-08 13:10:00+00:00,222.01,64.0,0.0,17.08,6.86,1.31,0,755.833242462083,64.0,286.01
2008-12-08 14:10:00+00:00,127.01,46.0,0.0,11.14,6.96,1.17,0,654.9260135202868,46.0,173.01000000000002
2008-12-08 15:10:00+00:00,24.0,11.51,0.0,3.48,6.16,1.17,0,375.15075378618604,11.51,35.51
2008-12-08 16:10:00+00:00,0.0,0.0,0.0,0.0,4.0,1.38,0,0.0,0.0,0.0
2008-12-08 17:10:00+00:00,0.0,0.0,0.0,0.0,2.25,1.45,0,0.0,0.0,0.0
2008-12-08 18:10:00+00:00,0.0,0.0,0.0,0.0,1.09,1.59,0,0.0,0.0,0.0
2008-12-08 19:10:00+00:00,0.0,0.0,0.0,0.0,2.74,1.1,0,0.0,0.0,0.0
2008-12-08 20:10:00+00:00,0.0,0.0,0.0,0.0,2.04,1.17,0,0.0,0.0,0.0
2008-12-08 21:10:00+00:00,0.0,0.0,0.0,0.0,0.75,1.31,0,0.0,0.0,0.0
2008-12-08 22:10:00+00:00,0.0,0.0,0.0,0.0,0.43,1.24,0,0.0,0.0,0.0
2008-12-08 23:10:00+00:00,0.0,0.0,0.0,0.0,0.32,1.17,0,0.0,0.0,0.0
2008-12-09 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.24,0,0.0,0.0,0.0
2008-12-09 01:10:00+00:00,0.0,0.0,0.0,0.0,-0.77,1.38,0,0.0,0.0,0.0
2008-12-09 02:10:00+00:00,0.0,0.0,0.0,0.0,-1.52,1.45,0,0.0,0.0,0.0
2008-12-09 03:10:00+00:00,0.0,0.0,0.0,0.0,-2.19,1.66,0,0.0,0.0,0.0
2008-12-09 04:10:00+00:00,0.0,0.0,0.0,0.0,-2.58,1.79,0,0.0,0.0,0.0
2008-12-09 05:10:00+00:00,0.0,0.0,0.0,0.0,-2.92,1.86,0,0.0,0.0,0.0
2008-12-09 06:10:00+00:00,0.0,0.0,0.0,0.0,-3.09,1.79,0,0.0,0.0,0.0
2008-12-09 07:10:00+00:00,0.0,10.0,0.0,2.11,-2.65,1.24,0,0.0,10.0,10.0
2008-12-09 08:10:00+00:00,95.01,48.0,0.0,9.98,-1.43,0.9,0,548.0882766829104,48.0,143.01
2008-12-09 09:10:00+00:00,166.01,81.0,0.0,16.21,0.82,0.76,0,595.8486906541655,81.0,247.01
2008-12-09 10:10:00+00:00,183.01,121.0,0.0,20.31,2.72,0.62,0,528.121348895406,121.0,304.01
2008-12-09 11:10:00+00:00,247.01,104.0,0.0,21.89,4.17,0.34,0,663.6003467754172,104.0,351.01
2008-12-09 12:10:00+00:00,84.0,166.0,0.0,20.74,4.74,0.41,0,237.35298382551534,166.0,250.0
2008-12-09 13:10:00+00:00,66.0,135.0,0.0,17.02,5.33,0.14,0,225.38007959277832,135.0,201.0
2008-12-09 14:10:00+00:00,37.0,83.0,0.0,11.1,5.13,0.21,0,191.33082209731836,83.0,120.0
2008-12-09 15:10:00+00:00,6.0,18.59,0.0,3.46,4.74,0.62,0,94.13826404679477,18.59,24.59
2008-12-09 16:10:00+00:00,0.0,0.0,0.0,0.0,3.66,0.97,0,0.0,0.0,0.0
2008-12-09 17:10:00+00:00,0.0,0.0,0.0,0.0,2.84,1.1,0,0.0,0.0,0.0
2008-12-09 18:10:00+00:00,0.0,0.0,0.0,0.0,3.86,0.41,0,0.0,0.0,0.0
2008-12-09 19:10:00+00:00,0.0,0.0,0.0,0.0,2.65,1.38,0,0.0,0.0,0.0
2008-12-09 20:10:00+00:00,0.0,0.0,0.0,0.0,2.76,1.66,0,0.0,0.0,0.0
2008-12-09 21:10:00+00:00,0.0,0.0,0.0,0.0,2.84,1.86,0,0.0,0.0,0.0
2008-12-09 22:10:00+00:00,0.0,0.0,0.0,0.0,2.85,2.0,0,0.0,0.0,0.0
2008-12-09 23:10:00+00:00,0.0,0.0,0.0,0.0,2.41,2.28,0,0.0,0.0,0.0
2008-12-10 00:10:00+00:00,0.0,0.0,0.0,0.0,1.99,2.48,0,0.0,0.0,0.0
2008-12-10 01:10:00+00:00,0.0,0.0,0.0,0.0,1.52,2.28,0,0.0,0.0,0.0
2008-12-10 02:10:00+00:00,0.0,0.0,0.0,0.0,1.54,2.41,0,0.0,0.0,0.0
2008-12-10 03:10:00+00:00,0.0,0.0,0.0,0.0,1.5,2.41,0,0.0,0.0,0.0
2008-12-10 04:10:00+00:00,0.0,0.0,0.0,0.0,1.48,2.41,0,0.0,0.0,0.0
2008-12-10 05:10:00+00:00,0.0,0.0,0.0,0.0,1.59,2.69,0,0.0,0.0,0.0
2008-12-10 06:10:00+00:00,0.0,0.0,0.0,0.0,2.15,3.31,0,0.0,0.0,0.0
2008-12-10 07:10:00+00:00,0.0,9.0,0.0,1.98,1.34,3.1,0,0.0,9.0,9.0
2008-12-10 08:10:00+00:00,0.0,50.0,0.0,9.85,1.42,3.03,0,0.0,50.0,50.0
2008-12-10 09:10:00+00:00,0.0,50.0,0.0,16.08,1.42,3.03,0,0.0,50.0,50.0
2008-12-10 10:10:00+00:00,0.0,65.0,0.0,20.2,1.39,2.69,0,0.0,65.0,65.0
2008-12-10 11:10:00+00:00,1.0,123.0,0.0,21.79,1.43,2.14,0,2.697202739722849,123.0,124.0
2008-12-10 12:10:00+00:00,0.0,59.0,0.0,20.67,1.57,1.93,0,0.0,59.0,59.0
2008-12-10 13:10:00+00:00,0.0,65.0,0.0,16.96,1.7,1.66,0,0.0,65.0,65.0
2008-12-10 14:10:00+00:00,0.0,28.0,0.0,11.06,1.61,1.66,0,0.0,28.0,28.0
2008-12-10 15:10:00+00:00,0.0,10.0,0.0,3.44,1.49,1.66,0,0.0,10.0,10.0
2008-12-10 16:10:00+00:00,0.0,0.0,0.0,0.0,1.33,1.52,0,0.0,0.0,0.0
2008-12-10 17:10:00+00:00,0.0,0.0,0.0,0.0,1.04,1.24,0,0.0,0.0,0.0
2008-12-10 18:10:00+00:00,0.0,0.0,0.0,0.0,0.98,1.24,0,0.0,0.0,0.0
2008-12-10 19:10:00+00:00,0.0,0.0,0.0,0.0,0.8,1.38,0,0.0,0.0,0.0
2008-12-10 20:10:00+00:00,0.0,0.0,0.0,0.0,0.99,1.38,0,0.0,0.0,0.0
2008-12-10 21:10:00+00:00,0.0,0.0,0.0,0.0,1.14,1.45,0,0.0,0.0,0.0
2008-12-10 22:10:00+00:00,0.0,0.0,0.0,0.0,1.4,1.52,0,0.0,0.0,0.0
2008-12-10 23:10:00+00:00,0.0,0.0,0.0,0.0,1.41,1.52,0,0.0,0.0,0.0
2008-12-11 00:10:00+00:00,0.0,0.0,0.0,0.0,1.32,1.17,0,0.0,0.0,0.0
2008-12-11 01:10:00+00:00,0.0,0.0,0.0,0.0,1.37,1.31,0,0.0,0.0,0.0
2008-12-11 02:10:00+00:00,0.0,0.0,0.0,0.0,1.37,1.38,0,0.0,0.0,0.0
2008-12-11 03:10:00+00:00,0.0,0.0,0.0,0.0,1.37,1.24,0,0.0,0.0,0.0
2008-12-11 04:10:00+00:00,0.0,0.0,0.0,0.0,1.44,1.59,0,0.0,0.0,0.0
2008-12-11 05:10:00+00:00,0.0,0.0,0.0,0.0,1.41,1.45,0,0.0,0.0,0.0
2008-12-11 06:10:00+00:00,0.0,0.0,0.0,0.0,1.46,1.17,0,0.0,0.0,0.0
2008-12-11 07:10:00+00:00,0.0,4.0,0.0,1.85,2.03,0.97,0,0.0,4.0,4.0
2008-12-11 08:10:00+00:00,0.0,46.0,0.0,9.72,1.92,1.31,0,0.0,46.0,46.0
2008-12-11 09:10:00+00:00,0.0,45.0,0.0,15.96,2.06,1.38,0,0.0,45.0,45.0
2008-12-11 10:10:00+00:00,0.0,55.0,0.0,20.09,2.34,1.31,0,0.0,55.0,55.0
2008-12-11 11:10:00+00:00,0.0,54.0,0.0,21.7,2.62,1.45,0,0.0,54.0,54.0
2008-12-11 12:10:00+00:00,0.0,59.0,0.0,20.6,2.88,1.59,0,0.0,59.0,59.0
2008-12-11 13:10:00+00:00,0.0,79.0,0.0,16.92,3.05,1.93,0,0.0,79.0,79.0
2008-12-11 14:10:00+00:00,3.0,67.0,0.0,11.04,3.01,2.14,0,15.572385849374323,67.0,70.0
2008-12-11 15:10:00+00:00,1.0,16.8,0.0,3.44,2.82,2.28,0,15.723317989957563,16.8,17.8
2008-12-11 16:10:00+00:00,0.0,0.0,0.0,0.0,2.62,2.34,0,0.0,0.0,0.0
2008-12-11 17:10:00+00:00,0.0,0.0,0.0,0.0,2.52,2.34,0,0.0,0.0,0.0
2008-12-11 18:10:00+00:00,0.0,0.0,0.0,0.0,2.51,2.28,0,0.0,0.0,0.0
2008-12-11 19:10:00+00:00,0.0,0.0,0.0,0.0,3.25,2.21,0,0.0,0.0,0.0
2008-12-11 20:10:00+00:00,0.0,0.0,0.0,0.0,3.25,2.28,0,0.0,0.0,0.0
2008-12-11 21:10:00+00:00,0.0,0.0,0.0,0.0,3.24,2.34,0,0.0,0.0,0.0
2008-12-11 22:10:00+00:00,0.0,0.0,0.0,0.0,3.62,2.41,0,0.0,0.0,0.0
2008-12-11 23:10:00+00:00,0.0,0.0,0.0,0.0,3.63,2.55,0,0.0,0.0,0.0
2008-12-12 00:10:00+00:00,0.0,0.0,0.0,0.0,3.64,2.55,0,0.0,0.0,0.0
2008-12-12 01:10:00+00:00,0.0,0.0,0.0,0.0,3.7,2.48,0,0.0,0.0,0.0
2008-12-12 02:10:00+00:00,0.0,0.0,0.0,0.0,3.72,2.41,0,0.0,0.0,0.0
2008-12-12 03:10:00+00:00,0.0,0.0,0.0,0.0,3.73,2.41,0,0.0,0.0,0.0
2008-12-12 04:10:00+00:00,0.0,0.0,0.0,0.0,3.67,2.48,0,0.0,0.0,0.0
2008-12-12 05:10:00+00:00,0.0,0.0,0.0,0.0,3.56,2.41,0,0.0,0.0,0.0
2008-12-12 06:10:00+00:00,0.0,0.0,0.0,0.0,3.34,2.34,0,0.0,0.0,0.0
2008-12-12 07:10:00+00:00,0.0,6.0,0.0,1.72,4.71,1.93,0,0.0,6.0,6.0
2008-12-12 08:10:00+00:00,5.0,62.0,0.0,9.6,5.07,1.93,0,29.950218003272226,62.0,67.0
2008-12-12 09:10:00+00:00,3.0,96.0,0.0,15.85,5.63,1.52,0,10.99793764743078,96.0,99.0
2008-12-12 10:10:00+00:00,0.0,57.0,0.0,19.99,6.14,1.52,0,0.0,57.0,57.0
2008-12-12 11:10:00+00:00,2.0,131.0,0.0,21.62,6.57,1.66,0,5.4323424688481765,131.0,133.0
2008-12-12 12:10:00+00:00,4.0,132.0,0.0,20.54,6.42,1.59,0,11.399376793765494,132.0,136.0
2008-12-12 13:10:00+00:00,1.0,93.0,0.0,16.88,6.32,1.52,0,3.437564463241829,93.0,94.0
2008-12-12 14:10:00+00:00,1.0,60.0,0.0,11.02,6.12,1.66,0,5.195806235579905,60.0,61.0
2008-12-12 15:10:00+00:00,0.0,3.0,0.0,3.43,5.98,1.59,0,0.0,3.0,3.0
2008-12-12 16:10:00+00:00,0.0,0.0,0.0,0.0,5.83,1.52,0,0.0,0.0,0.0
2008-12-12 17:10:00+00:00,0.0,0.0,0.0,0.0,5.72,1.45,0,0.0,0.0,0.0
2008-12-12 18:10:00+00:00,0.0,0.0,0.0,0.0,5.63,1.45,0,0.0,0.0,0.0
2008-12-12 19:10:00+00:00,0.0,0.0,0.0,0.0,6.77,0.69,0,0.0,0.0,0.0
2008-12-12 20:10:00+00:00,0.0,0.0,0.0,0.0,6.46,0.76,0,0.0,0.0,0.0
2008-12-12 21:10:00+00:00,0.0,0.0,0.0,0.0,5.99,0.9,0,0.0,0.0,0.0
2008-12-12 22:10:00+00:00,0.0,0.0,0.0,0.0,5.63,1.03,0,0.0,0.0,0.0
2008-12-12 23:10:00+00:00,0.0,0.0,0.0,0.0,5.55,1.24,0,0.0,0.0,0.0
2008-12-13 00:10:00+00:00,0.0,0.0,0.0,0.0,5.53,1.38,0,0.0,0.0,0.0
2008-12-13 01:10:00+00:00,0.0,0.0,0.0,0.0,5.4,1.38,0,0.0,0.0,0.0
2008-12-13 02:10:00+00:00,0.0,0.0,0.0,0.0,5.32,1.38,0,0.0,0.0,0.0
2008-12-13 03:10:00+00:00,0.0,0.0,0.0,0.0,5.39,1.52,0,0.0,0.0,0.0
2008-12-13 04:10:00+00:00,0.0,0.0,0.0,0.0,5.51,1.72,0,0.0,0.0,0.0
2008-12-13 05:10:00+00:00,0.0,0.0,0.0,0.0,5.59,1.86,0,0.0,0.0,0.0
2008-12-13 06:10:00+00:00,0.0,0.0,0.0,0.0,5.53,1.79,0,0.0,0.0,0.0
2008-12-13 07:10:00+00:00,0.0,1.0,0.0,1.6,5.91,1.86,0,0.0,1.0,1.0
2008-12-13 08:10:00+00:00,0.0,13.0,0.0,9.48,5.99,1.86,0,0.0,13.0,13.0
2008-12-13 09:10:00+00:00,0.0,58.0,0.0,15.74,6.19,2.0,0,0.0,58.0,58.0
2008-12-13 10:10:00+00:00,0.0,55.0,0.0,19.9,6.49,2.14,0,0.0,55.0,55.0
2008-12-13 11:10:00+00:00,0.0,40.0,0.0,21.54,6.57,2.21,0,0.0,40.0,40.0
2008-12-13 12:10:00+00:00,0.0,74.0,0.0,20.48,6.61,2.41,0,0.0,74.0,74.0
2008-12-13 13:10:00+00:00,0.0,77.0,0.0,16.85,6.85,2.48,0,0.0,77.0,77.0
2008-12-13 14:10:00+00:00,0.0,31.0,0.0,11.01,6.77,2.0,0,0.0,31.0,31.0
2008-12-13 15:10:00+00:00,6.0,18.58,0.0,3.44,6.67,2.07,0,93.87465227922425,18.58,24.58
2008-12-13 16:10:00+00:00,0.0,0.0,0.0,0.0,6.36,1.86,0,0.0,0.0,0.0
2008-12-13 17:10:00+00:00,0.0,0.0,0.0,0.0,6.19,1.86,0,0.0,0.0,0.0
2008-12-13 18:10:00+00:00,0.0,0.0,0.0,0.0,6.03,1.93,0,0.0,0.0,0.0
2008-12-13 19:10:00+00:00,0.0,0.0,0.0,0.0,5.55,2.14,0,0.0,0.0,0.0
2008-12-13 20:10:00+00:00,0.0,0.0,0.0,0.0,5.4,2.28,0,0.0,0.0,0.0
2008-12-13 21:10:00+00:00,0.0,0.0,0.0,0.0,5.44,2.21,0,0.0,0.0,0.0
2008-12-13 22:10:00+00:00,0.0,0.0,0.0,0.0,5.5,2.14,0,0.0,0.0,0.0
2008-12-13 23:10:00+00:00,0.0,0.0,0.0,0.0,5.54,2.21,0,0.0,0.0,0.0
2008-12-14 00:10:00+00:00,0.0,0.0,0.0,0.0,5.56,2.28,0,0.0,0.0,0.0
2008-12-14 01:10:00+00:00,0.0,0.0,0.0,0.0,5.6,2.28,0,0.0,0.0,0.0
2008-12-14 02:10:00+00:00,0.0,0.0,0.0,0.0,5.41,2.41,0,0.0,0.0,0.0
2008-12-14 03:10:00+00:00,0.0,0.0,0.0,0.0,5.37,2.55,0,0.0,0.0,0.0
2008-12-14 04:10:00+00:00,0.0,0.0,0.0,0.0,5.52,2.69,0,0.0,0.0,0.0
2008-12-14 05:10:00+00:00,0.0,0.0,0.0,0.0,5.51,3.17,0,0.0,0.0,0.0
2008-12-14 06:10:00+00:00,0.0,0.0,0.0,0.0,5.61,3.66,0,0.0,0.0,0.0
2008-12-14 07:10:00+00:00,0.0,2.0,0.0,1.49,5.69,4.41,0,0.0,2.0,2.0
2008-12-14 08:10:00+00:00,0.0,11.0,0.0,9.37,5.92,4.21,0,0.0,11.0,11.0
2008-12-14 09:10:00+00:00,2.0,92.0,0.0,15.64,6.26,4.41,0,7.423172074725527,92.0,94.0
2008-12-14 10:10:00+00:00,0.0,47.0,0.0,19.82,6.61,4.55,0,0.0,47.0,47.0
2008-12-14 11:10:00+00:00,0.0,108.0,0.0,21.48,7.4,5.17,0,0.0,108.0,108.0
2008-12-14 12:10:00+00:00,0.0,33.0,0.0,20.44,7.86,4.9,0,0.0,33.0,33.0
2008-12-14 13:10:00+00:00,0.0,80.0,0.0,16.82,7.94,4.76,0,0.0,80.0,80.0
2008-12-14 14:10:00+00:00,0.0,29.0,0.0,11.0,7.92,4.76,0,0.0,29.0,29.0
2008-12-14 15:10:00+00:00,2.0,16.6,0.0,3.45,7.86,4.9,0,31.132708636891714,16.6,18.6
2008-12-14 16:10:00+00:00,0.0,0.0,0.0,0.0,7.86,5.1,0,0.0,0.0,0.0
2008-12-14 17:10:00+00:00,0.0,0.0,0.0,0.0,7.91,5.66,0,0.0,0.0,0.0
2008-12-14 18:10:00+00:00,0.0,0.0,0.0,0.0,7.9,6.14,0,0.0,0.0,0.0
2008-12-14 19:10:00+00:00,0.0,0.0,0.0,0.0,7.72,6.07,0,0.0,0.0,0.0
2008-12-14 20:10:00+00:00,0.0,0.0,0.0,0.0,7.76,6.21,0,0.0,0.0,0.0
2008-12-14 21:10:00+00:00,0.0,0.0,0.0,0.0,7.62,6.07,0,0.0,0.0,0.0
2008-12-14 22:10:00+00:00,0.0,0.0,0.0,0.0,7.67,5.86,0,0.0,0.0,0.0
2008-12-14 23:10:00+00:00,0.0,0.0,0.0,0.0,7.6,5.72,0,0.0,0.0,0.0
2008-12-15 00:10:00+00:00,0.0,0.0,0.0,0.0,7.57,5.66,0,0.0,0.0,0.0
2008-12-15 01:10:00+00:00,0.0,0.0,0.0,0.0,7.63,5.79,0,0.0,0.0,0.0
2008-12-15 02:10:00+00:00,0.0,0.0,0.0,0.0,7.72,5.86,0,0.0,0.0,0.0
2008-12-15 03:10:00+00:00,0.0,0.0,0.0,0.0,7.72,6.07,0,0.0,0.0,0.0
2008-12-15 04:10:00+00:00,0.0,0.0,0.0,0.0,7.65,6.14,0,0.0,0.0,0.0
2008-12-15 05:10:00+00:00,0.0,0.0,0.0,0.0,7.61,6.21,0,0.0,0.0,0.0
2008-12-15 06:10:00+00:00,0.0,0.0,0.0,0.0,7.71,6.28,0,0.0,0.0,0.0
2008-12-15 07:10:00+00:00,0.0,0.0,0.0,0.0,8.2,6.28,0,0.0,0.0,0.0
2008-12-15 08:10:00+00:00,0.0,40.0,0.0,9.27,8.3,6.41,0,0.0,40.0,40.0
2008-12-15 09:10:00+00:00,0.0,25.0,0.0,15.55,8.45,6.55,0,0.0,25.0,25.0
2008-12-15 10:10:00+00:00,0.0,65.0,0.0,19.74,8.65,6.48,0,0.0,65.0,65.0
2008-12-15 11:10:00+00:00,0.0,61.0,0.0,21.42,8.6,6.55,0,0.0,61.0,61.0
2008-12-15 12:10:00+00:00,0.0,58.0,0.0,20.4,8.64,6.55,0,0.0,58.0,58.0
2008-12-15 13:10:00+00:00,0.0,50.0,0.0,16.81,8.77,6.34,0,0.0,50.0,50.0
2008-12-15 14:10:00+00:00,1.0,59.0,0.0,11.0,8.82,6.07,0,5.191346880224251,59.0,60.0
2008-12-15 15:10:00+00:00,0.0,15.0,0.0,3.46,8.79,5.66,0,0.0,15.0,15.0
2008-12-15 16:10:00+00:00,0.0,0.0,0.0,0.0,8.84,5.31,0,0.0,0.0,0.0
2008-12-15 17:10:00+00:00,0.0,0.0,0.0,0.0,8.83,5.17,0,0.0,0.0,0.0
2008-12-15 18:10:00+00:00,0.0,0.0,0.0,0.0,8.76,5.1,0,0.0,0.0,0.0
2008-12-15 19:10:00+00:00,0.0,0.0,0.0,0.0,8.55,3.17,0,0.0,0.0,0.0
2008-12-15 20:10:00+00:00,0.0,0.0,0.0,0.0,8.51,3.17,0,0.0,0.0,0.0
2008-12-15 21:10:00+00:00,0.0,0.0,0.0,0.0,8.48,2.97,0,0.0,0.0,0.0
2008-12-15 22:10:00+00:00,0.0,0.0,0.0,0.0,8.49,2.9,0,0.0,0.0,0.0
2008-12-15 23:10:00+00:00,0.0,0.0,0.0,0.0,8.37,2.9,0,0.0,0.0,0.0
2008-12-16 00:10:00+00:00,0.0,0.0,0.0,0.0,8.32,2.9,0,0.0,0.0,0.0
2008-12-16 01:10:00+00:00,0.0,0.0,0.0,0.0,8.26,2.97,0,0.0,0.0,0.0
2008-12-16 02:10:00+00:00,0.0,0.0,0.0,0.0,8.17,2.83,0,0.0,0.0,0.0
2008-12-16 03:10:00+00:00,0.0,0.0,0.0,0.0,8.09,2.76,0,0.0,0.0,0.0
2008-12-16 04:10:00+00:00,0.0,0.0,0.0,0.0,8.04,2.62,0,0.0,0.0,0.0
2008-12-16 05:10:00+00:00,0.0,0.0,0.0,0.0,8.0,2.34,0,0.0,0.0,0.0
2008-12-16 06:10:00+00:00,0.0,0.0,0.0,0.0,7.68,1.86,0,0.0,0.0,0.0
2008-12-16 07:10:00+00:00,0.0,0.0,0.0,0.0,7.78,2.07,0,0.0,0.0,0.0
2008-12-16 08:10:00+00:00,0.0,14.0,0.0,9.17,7.92,2.21,0,0.0,14.0,14.0
2008-12-16 09:10:00+00:00,0.0,28.0,0.0,15.47,8.44,2.55,0,0.0,28.0,28.0
2008-12-16 10:10:00+00:00,0.0,76.0,0.0,19.67,8.93,3.1,0,0.0,76.0,76.0
2008-12-16 11:10:00+00:00,0.0,101.0,0.0,21.37,9.08,3.45,0,0.0,101.0,101.0
2008-12-16 12:10:00+00:00,0.0,63.0,0.0,20.37,9.15,3.72,0,0.0,63.0,63.0
2008-12-16 13:10:00+00:00,0.0,48.0,0.0,16.8,9.09,3.79,0,0.0,48.0,48.0
2008-12-16 14:10:00+00:00,0.0,28.0,0.0,11.01,9.09,3.66,0,0.0,28.0,28.0
2008-12-16 15:10:00+00:00,0.0,14.0,0.0,3.49,8.92,3.52,0,0.0,14.0,14.0
2008-12-16 16:10:00+00:00,0.0,0.0,0.0,0.0,8.66,3.24,0,0.0,0.0,0.0
2008-12-16 17:10:00+00:00,0.0,0.0,0.0,0.0,8.51,2.76,0,0.0,0.0,0.0
2008-12-16 18:10:00+00:00,0.0,0.0,0.0,0.0,8.31,2.28,0,0.0,0.0,0.0
2008-12-16 19:10:00+00:00,0.0,0.0,0.0,0.0,8.3,2.07,0,0.0,0.0,0.0
2008-12-16 20:10:00+00:00,0.0,0.0,0.0,0.0,8.09,2.07,0,0.0,0.0,0.0
2008-12-16 21:10:00+00:00,0.0,0.0,0.0,0.0,7.81,1.72,0,0.0,0.0,0.0
2008-12-16 22:10:00+00:00,0.0,0.0,0.0,0.0,7.14,1.52,0,0.0,0.0,0.0
2008-12-16 23:10:00+00:00,0.0,0.0,0.0,0.0,6.74,0.83,0,0.0,0.0,0.0
2008-12-17 00:10:00+00:00,0.0,0.0,0.0,0.0,6.64,0.48,0,0.0,0.0,0.0
2008-12-17 01:10:00+00:00,0.0,0.0,0.0,0.0,6.24,0.48,0,0.0,0.0,0.0
2008-12-17 02:10:00+00:00,0.0,0.0,0.0,0.0,5.45,0.83,0,0.0,0.0,0.0
2008-12-17 03:10:00+00:00,0.0,0.0,0.0,0.0,4.95,0.9,0,0.0,0.0,0.0
2008-12-17 04:10:00+00:00,0.0,0.0,0.0,0.0,4.89,0.83,0,0.0,0.0,0.0
2008-12-17 05:10:00+00:00,0.0,0.0,0.0,0.0,4.8,0.55,0,0.0,0.0,0.0
2008-12-17 06:10:00+00:00,0.0,0.0,0.0,0.0,4.89,0.34,0,0.0,0.0,0.0
2008-12-17 07:10:00+00:00,0.0,0.0,0.0,0.0,4.33,0.83,0,0.0,0.0,0.0
2008-12-17 08:10:00+00:00,0.0,22.0,0.0,9.08,5.45,0.62,0,0.0,22.0,22.0
2008-12-17 09:10:00+00:00,17.0,117.0,0.0,15.39,6.62,0.83,0,64.09596700792454,117.0,134.0
2008-12-17 10:10:00+00:00,0.0,88.0,0.0,19.6,7.71,1.24,0,0.0,88.0,88.0
2008-12-17 11:10:00+00:00,6.0,143.0,0.0,21.32,8.31,1.52,0,16.49242770296573,143.0,149.0
2008-12-17 12:10:00+00:00,11.0,148.0,0.0,20.35,8.58,1.66,0,31.577881705825636,148.0,159.0
2008-12-17 13:10:00+00:00,1.0,91.0,0.0,16.8,8.8,1.66,0,3.446603724561389,91.0,92.0
2008-12-17 14:10:00+00:00,3.0,68.0,0.0,11.03,8.77,1.38,0,15.516788927093108,68.0,71.0
2008-12-17 15:10:00+00:00,1.0,17.79,0.0,3.52,8.36,1.1,0,15.176914187802122,17.79,18.79
2008-12-17 16:10:00+00:00,0.0,0.0,0.0,0.0,7.68,1.52,0,0.0,0.0,0.0
2008-12-17 17:10:00+00:00,0.0,0.0,0.0,0.0,6.91,1.72,0,0.0,0.0,0.0
2008-12-17 18:10:00+00:00,0.0,0.0,0.0,0.0,6.21,1.86,0,0.0,0.0,0.0
2008-12-17 19:10:00+00:00,0.0,0.0,0.0,0.0,5.17,2.14,0,0.0,0.0,0.0
2008-12-17 20:10:00+00:00,0.0,0.0,0.0,0.0,4.61,2.14,0,0.0,0.0,0.0
2008-12-17 21:10:00+00:00,0.0,0.0,0.0,0.0,4.16,2.21,0,0.0,0.0,0.0
2008-12-17 22:10:00+00:00,0.0,0.0,0.0,0.0,3.63,2.48,0,0.0,0.0,0.0
2008-12-17 23:10:00+00:00,0.0,0.0,0.0,0.0,3.19,2.76,0,0.0,0.0,0.0
2008-12-18 00:10:00+00:00,0.0,0.0,0.0,0.0,2.83,2.9,0,0.0,0.0,0.0
2008-12-18 01:10:00+00:00,0.0,0.0,0.0,0.0,2.64,2.9,0,0.0,0.0,0.0
2008-12-18 02:10:00+00:00,0.0,0.0,0.0,0.0,2.51,2.76,0,0.0,0.0,0.0
2008-12-18 03:10:00+00:00,0.0,0.0,0.0,0.0,2.65,2.69,0,0.0,0.0,0.0
2008-12-18 04:10:00+00:00,0.0,0.0,0.0,0.0,2.66,2.9,0,0.0,0.0,0.0
2008-12-18 05:10:00+00:00,0.0,0.0,0.0,0.0,2.39,2.9,0,0.0,0.0,0.0
2008-12-18 06:10:00+00:00,0.0,0.0,0.0,0.0,2.31,2.76,0,0.0,0.0,0.0
